station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
5,2005,5,1,64,62,60,60,58,58,56,55,54,54,54,58,60,62,62,63,65,63,62,58,53,50,48,46
5,2005,5,2,46,46,44,44,44,44,45,52,56,61,62,62,63,63,62,61,61,60,53,49,49,47,46,42
5,2005,5,3,44,43,42,41,40,40,40,45,49,52,54,56,57,57,59,59,58,59,58,51,49,48,46,44
5,2005,5,4,45,45,46,46,45,45,46,49,53,55,55,55,56,56,54,54,55,55,54,52,46,46,44,44
5,2005,5,5,42,41,40,39,36,37,39,46,54,57,60,60,61,60,60,60,60,57,55,52,50,49,48,48
5,2005,5,6,47,47,49,49,50,49,50,51,51,51,52,53,53,53,53,53,50,50,49,48,47,47,47,47
5,2005,5,7,46,46,46,47,47,47,47,47,49,53,56,59,61,64,65,66,67,67,64,60,58,53,51,51
5,2005,5,8,50,49,53,52,51,49,51,54,58,61,63,65,67,69,70,72,73,71,70,58,55,52,49,50
5,2005,5,9,50,50,46,46,45,44,47,54,59,62,65,67,68,69,71,66,63,61,58,54,52,51,49,49
5,2005,5,10,47,47,46,45,46,45,47,53,56,58,57,57,58,58,59,61,59,57,55,52,50,49,48,48
5,2005,5,11,47,47,47,47,47,47,47,49,53,61,66,70,73,74,76,77,78,78,76,72,71,68,66,65
5,2005,5,12,65,65,65,65,63,65,65,68,71,72,71,72,71,69,70,70,71,67,62,59,56,54,52,49
5,2005,5,13,49,48,47,47,46,45,49,53,56,56,58,58,59,59,60,57,56,55,54,54,53,52,50,51
5,2005,5,14,51,51,51,51,51,51,53,56,60,62,66,71,74,74,76,78,80,78,76,72,70,68,66,65
5,2005,5,15,65,65,67,69,68,67,68,70,69,71,74,75,76,74,70,68,68,62,61,60,60,60,61,61
5,2005,5,16,61,61,61,60,59,58,58,60,63,65,67,69,71,71,72,71,71,69,67,64,63,60,58,56
5,2005,5,17,55,55,54,52,51,51,51,55,59,61,64,65,65,66,67,64,64,62,62,58,54,53,52,51
5,2005,5,18,49,49,48,48,48,46,49,54,59,63,65,66,68,67,68,67,67,65,64,62,58,57,55,54
5,2005,5,19,53,52,50,48,48,46,50,55,61,64,65,67,66,67,65,64,63,62,60,58,58,57,57,57
5,2005,5,20,56,56,54,53,53,53,52,53,52,52,51,51,51,51,51,51,51,53,53,53,53,53,52,52
5,2005,5,21,51,51,50,49,48,45,46,50,56,60,63,66,68,70,71,65,61,62,60,58,54,53,53,53
5,2005,5,22,52,50,49,49,48,47,49,54,56,60,62,63,66,66,66,67,69,67,66,61,58,58,58,56
5,2005,5,23,56,55,55,54,55,55,55,56,58,59,60,63,64,64,63,62,61,58,57,55,55,54,54,54
5,2005,5,24,55,54,54,54,54,54,54,55,56,56,56,58,58,58,57,57,56,56,55,54,54,53,53,52
5,2005,5,25,51,51,49,49,49,49,49,50,51,51,51,51,51,52,51,51,51,51,51,51,51,51,51,51
5,2005,5,26,51,52,53,53,54,54,54,55,56,56,58,59,60,62,64,64,66,66,65,62,57,56,54,53
5,2005,5,27,52,51,51,49,49,51,53,58,65,71,74,77,79,80,81,81,80,80,78,74,73,69,69,65
5,2005,5,28,61,57,56,56,56,55,58,63,69,71,71,74,74,72,73,74,74,69,67,65,62,57,58,57
5,2005,5,29,58,56,55,56,54,53,56,60,64,67,70,72,73,74,74,75,74,75,74,73,68,63,60,60
5,2005,5,30,58,56,54,54,53,53,55,62,67,71,72,73,75,76,77,76,75,74,71,67,64,64,63,62
5,2005,5,31,62,60,58,58,58,58,58,62,65,69,71,73,74,76,77,77,77,77,76,69,63,62,60,59
5,2005,6,1,57,56,55,54,53,53,56,63,66,69,69,69,68,67,67,64,63,62,60,58,56,56,56,56
5,2005,6,2,56,56,56,56,56,56,57,57,56,57,59,60,60,61,60,60,60,60,59,58,58,58,58,58
5,2005,6,3,58,58,58,58,58,59,60,60,61,62,62,62,62,62,63,63,62,62,62,62,62,62,62,62
5,2005,6,4,61,61,61,61,61,61,61,62,63,64,65,67,69,71,72,71,71,71,71,70,68,65,65,65
5,2005,6,5,63,63,62,61,60,60,63,66,72,75,78,79,80,83,83,84,84,84,83,78,74,73,71,70
5,2005,6,6,69,69,68,67,66,67,69,72,77,81,84,85,85,86,87,83,85,85,82,80,74,73,68,67
5,2005,6,7,67,68,68,68,68,67,69,71,73,76,79,80,82,84,85,86,86,85,84,80,77,75,76,74
5,2005,6,8,73,73,72,72,71,71,72,77,81,83,87,88,90,91,89,86,78,77,80,79,76,75,74,71
5,2005,6,9,71,70,69,69,69,69,71,74,79,81,83,85,85,87,85,84,81,79,79,77,75,74,73,73
5,2005,6,10,72,72,72,72,72,73,74,75,76,77,77,81,83,83,85,82,84,83,81,77,74,73,72,71
5,2005,6,11,71,71,70,70,70,70,71,73,75,78,81,83,84,85,87,85,86,85,81,77,74,73,72,71
5,2005,6,12,70,69,69,69,69,69,71,74,77,80,80,83,83,84,85,85,85,85,82,79,76,74,73,73
5,2005,6,13,73,73,72,72,72,73,75,77,78,81,83,85,86,87,87,87,87,86,85,83,81,80,80,80
5,2005,6,14,79,79,79,78,76,75,76,80,82,85,86,88,90,91,91,91,90,90,88,86,85,81,80,79
5,2005,6,15,78,77,77,78,77,76,78,80,83,85,85,87,87,87,87,86,87,87,85,81,77,76,72,74
5,2005,6,16,72,73,73,69,68,68,72,75,80,82,85,85,87,85,85,85,71,70,71,72,71,69,67,66
5,2005,6,17,65,64,62,62,62,61,63,67,70,73,74,76,76,76,76,76,77,75,75,73,66,64,62,63
5,2005,6,18,62,57,57,57,54,54,60,66,70,72,74,76,78,78,78,78,79,78,78,72,68,67,65,62
5,2005,6,19,62,62,62,62,61,62,63,66,68,70,72,72,69,69,68,67,67,66,64,63,62,61,61,59
5,2005,6,20,60,59,58,58,58,58,60,62,63,63,65,66,67,68,66,67,67,67,65,62,59,58,56,54
5,2005,6,21,54,53,51,52,51,50,54,60,65,70,72,74,76,78,80,80,81,80,78,74,69,67,66,65
5,2005,6,22,64,63,63,64,65,67,68,72,76,77,77,79,79,79,78,79,81,81,79,71,64,65,65,64
5,2005,6,23,64,63,63,62,61,60,62,65,68,69,73,74,73,74,74,75,75,73,73,70,67,65,64,63
5,2005,6,24,62,62,62,62,62,62,62,63,65,70,76,80,81,82,82,83,82,80,78,76,72,70,69,67
5,2005,6,25,67,67,65,64,64,64,65,70,74,78,81,83,87,86,87,85,84,84,81,77,72,71,70,69
5,2005,6,26,69,67,67,67,66,65,66,71,76,78,81,83,83,82,84,82,81,80,79,76,74,74,73,73
5,2005,6,27,73,73,73,72,72,72,72,72,72,72,72,73,73,74,75,74,76,76,76,75,74,74,74,74
5,2005,6,28,73,73,73,73,73,72,73,78,80,82,83,85,87,85,86,81,82,76,78,80,80,78,76,74
5,2005,6,29,74,74,74,74,73,73,73,74,75,76,78,77,73,76,78,78,78,77,76,74,74,73,72,72
5,2005,6,30,72,72,72,72,71,70,71,72,73,76,77,80,80,82,83,83,83,83,81,77,74,72,71,71
5,2005,7,1,71,71,71,69,69,69,70,72,74,81,82,84,83,85,83,85,85,84,83,81,78,76,75,74
5,2005,7,2,74,74,74,72,72,72,74,76,75,76,77,76,80,81,82,81,80,78,76,74,72,70,68,68
5,2005,7,3,67,67,67,67,67,66,67,72,74,76,77,77,78,78,78,78,78,76,74,72,69,68,67,66
5,2005,7,4,65,65,65,65,64,64,65,68,71,72,75,77,78,81,80,80,80,80,77,74,71,70,69,69
5,2005,7,5,69,69,69,69,69,69,69,71,74,78,80,82,83,83,85,80,81,81,79,76,74,74,74,73
5,2005,7,6,73,73,72,71,71,70,71,72,73,76,76,79,81,82,82,82,83,82,82,81,78,77,76,74
5,2005,7,7,74,74,72,71,72,72,72,73,72,73,73,72,71,72,71,71,71,71,70,70,69,69,69,68
5,2005,7,8,68,68,68,68,68,68,68,68,69,70,74,75,70,70,69,67,68,68,69,70,67,65,65,66
5,2005,7,9,63,63,63,62,62,62,64,69,75,77,79,81,82,84,85,85,85,84,83,80,74,73,73,70
5,2005,7,10,72,69,66,66,65,67,69,74,78,81,83,85,86,87,87,88,87,87,85,83,75,73,70,68
5,2005,7,11,67,68,70,70,69,69,72,76,80,83,85,87,89,89,89,89,89,88,87,83,79,75,75,72
5,2005,7,12,72,72,73,72,73,71,72,78,82,84,87,88,90,91,91,91,88,85,82,79,77,76,75,74
5,2005,7,13,74,74,75,75,75,76,76,76,77,79,79,81,82,83,84,85,83,80,78,76,74,74,74,73
5,2005,7,14,73,73,72,72,72,72,73,75,77,80,80,77,78,79,82,82,79,79,78,78,76,75,74,74
5,2005,7,15,74,75,75,74,74,74,75,76,80,81,82,80,75,77,78,81,82,82,81,80,78,77,76,76
5,2005,7,16,76,76,76,76,76,76,76,78,79,80,81,83,82,83,75,76,77,80,80,78,78,77,78,78
5,2005,7,17,78,77,77,76,76,76,76,77,79,82,85,87,82,77,80,83,86,85,84,83,81,80,79,78
5,2005,7,18,78,76,76,75,75,75,76,80,82,83,85,87,87,89,90,91,90,89,87,84,82,81,80,79
5,2005,7,19,78,78,78,77,78,77,79,80,83,84,86,88,90,90,90,91,90,89,87,86,84,83,82,80
5,2005,7,20,81,80,80,79,79,78,78,80,82,84,86,87,88,89,89,89,89,88,86,81,77,78,76,74
5,2005,7,21,73,71,68,68,68,68,69,76,82,85,87,89,90,91,92,92,91,91,87,83,80,81,80,78
5,2005,7,22,76,77,77,76,75,74,75,78,81,83,84,86,87,89,89,89,89,88,87,83,81,78,79,77
5,2005,7,23,77,77,76,76,74,74,76,78,82,83,84,85,86,87,87,87,86,86,83,80,74,73,71,69
5,2005,7,24,69,68,67,67,66,65,65,72,76,80,83,84,86,86,85,86,85,83,82,78,75,73,72,71
5,2005,7,25,69,71,72,73,71,71,69,70,73,76,80,83,85,86,87,88,89,88,87,84,82,81,80,78
5,2005,7,26,78,78,76,76,76,76,77,79,82,85,88,90,92,92,94,94,94,92,91,88,85,81,81,80
5,2005,7,27,80,80,79,79,79,79,80,83,86,89,92,94,96,96,96,96,95,93,92,88,78,74,75,74
5,2005,7,28,74,73,73,71,71,69,69,72,73,75,75,76,79,80,80,80,81,80,77,75,73,73,72,71
5,2005,7,29,71,71,71,71,71,72,72,72,72,73,75,76,77,77,78,78,77,78,77,76,75,75,74,74
5,2005,7,30,74,74,74,73,73,73,72,73,73,74,75,76,78,79,78,79,79,79,78,75,73,73,72,71
5,2005,7,31,71,72,71,71,71,71,72,74,74,74,76,77,78,78,79,79,80,78,78,76,75,74,74,73
5,2005,8,1,73,72,71,71,72,71,72,74,76,78,80,80,82,82,84,83,83,82,80,76,74,73,72,71
5,2005,8,2,71,71,69,69,69,69,71,76,79,82,85,87,89,90,91,91,92,91,89,86,82,79,80,77
5,2005,8,3,78,78,78,76,75,76,76,79,82,85,87,88,89,91,91,91,91,91,89,83,81,78,78,76
5,2005,8,4,75,74,72,72,71,72,73,78,82,86,88,90,91,92,93,93,92,90,88,85,79,79,77,76
5,2005,8,5,75,75,75,76,76,74,76,78,82,85,87,89,91,92,92,92,92,90,87,81,78,81,76,76
5,2005,8,6,74,75,74,73,73,73,73,74,77,79,80,82,83,84,85,85,80,81,80,77,76,76,75,74
5,2005,8,7,73,73,73,73,73,72,74,77,80,81,83,83,81,72,73,75,77,79,77,76,74,72,73,73
5,2005,8,8,73,74,74,73,74,74,74,76,80,81,83,85,86,87,87,82,83,79,78,78,76,76,75,75
5,2005,8,9,75,75,74,74,75,72,72,70,72,73,74,74,74,74,73,72,72,71,72,71,71,71,71,71
5,2005,8,10,71,72,71,71,72,72,73,73,76,77,79,80,83,80,80,82,82,82,82,80,77,76,75,74
5,2005,8,11,73,73,73,72,72,72,73,75,77,82,86,88,89,91,91,91,91,90,87,82,81,79,78,78
5,2005,8,12,77,77,77,76,76,76,76,79,83,85,89,91,92,92,93,93,92,90,88,84,82,80,79,78
5,2005,8,13,78,78,78,78,77,76,78,80,83,86,89,91,92,93,93,93,92,90,88,84,82,81,79,78
5,2005,8,14,78,78,78,77,77,77,78,80,83,86,89,90,91,92,92,92,91,90,87,83,82,81,80,78
5,2005,8,15,78,76,78,77,76,76,76,78,81,84,85,87,86,86,84,85,83,83,82,80,78,76,75,74
5,2005,8,16,73,74,73,73,72,72,73,74,76,76,78,78,77,79,77,77,77,76,75,74,74,74,74,74
5,2005,8,17,74,72,69,71,71,70,69,71,74,75,78,82,83,83,83,84,85,83,82,75,72,72,68,70
5,2005,8,18,68,71,68,67,66,67,67,71,76,80,81,82,84,83,84,84,82,80,79,76,74,72,72,72
5,2005,8,19,73,73,73,73,74,74,74,74,75,78,78,78,77,77,76,76,76,76,75,75,74,74,73,73
5,2005,8,20,73,73,73,72,71,71,71,74,78,80,83,84,83,85,86,85,84,84,82,80,78,77,77,76
5,2005,8,21,75,77,76,76,76,76,76,79,82,85,86,87,89,90,91,91,91,90,87,84,82,80,74,75
5,2005,8,22,74,72,71,69,68,68,71,74,78,82,84,86,87,87,87,87,86,85,82,78,74,75,74,73
5,2005,8,23,69,69,68,68,68,67,67,71,74,76,77,77,78,81,81,80,80,78,76,75,74,73,71,70
5,2005,8,24,69,68,67,67,66,65,65,68,73,75,78,79,80,81,82,82,82,80,78,74,69,69,66,65
5,2005,8,25,64,62,61,62,59,58,60,66,72,76,78,78,79,82,81,81,81,79,74,70,67,67,66,65
5,2005,8,26,64,63,64,63,63,62,62,65,71,74,77,78,78,78,78,78,76,75,73,71,70,69,69,69
5,2005,8,27,68,69,69,69,69,68,69,75,76,80,80,80,74,74,74,75,76,76,75,73,72,72,71,72
5,2005,8,28,72,72,72,72,72,72,73,74,75,77,79,81,83,84,85,84,85,83,78,76,74,74,72,72
5,2005,8,29,71,71,70,70,69,69,69,73,78,81,82,85,85,86,84,83,84,82,80,77,76,76,76,75
5,2005,8,30,75,75,75,75,74,74,74,76,78,81,83,84,85,85,81,82,82,81,81,80,79,80,80,79
5,2005,8,31,80,80,80,80,80,80,81,82,84,86,87,87,88,88,85,87,85,85,83,82,81,78,76,75
5,2005,9,1,73,71,71,70,69,69,68,70,74,78,80,82,84,84,85,85,85,83,82,76,72,70,69,66
5,2005,9,2,66,66,69,69,69,67,68,71,75,80,82,84,86,87,88,88,87,86,83,76,73,71,72,74
5,2005,9,3,73,72,69,67,67,65,65,69,73,76,77,79,79,82,83,82,82,80,77,73,68,64,64,63
5,2005,9,4,63,61,62,62,62,62,62,66,72,77,78,79,81,83,83,82,83,82,79,71,69,64,64,64
5,2005,9,5,63,63,62,62,63,63,63,68,73,76,77,81,81,80,80,80,78,76,73,70,67,67,66,65
5,2005,9,6,64,62,61,60,59,59,59,65,70,74,75,77,78,78,78,77,76,74,71,67,65,64,62,61
5,2005,9,7,60,59,57,58,58,60,60,62,67,74,74,74,76,78,78,78,76,76,72,67,66,64,62,62
5,2005,9,8,60,60,59,58,57,56,56,59,67,73,77,79,80,83,84,84,81,78,74,70,67,66,65,65
5,2005,9,9,62,62,62,61,59,59,58,64,71,75,79,82,83,85,85,85,83,80,77,72,71,69,69,67
5,2005,9,10,66,65,63,62,61,60,60,66,73,76,79,80,81,81,81,81,80,78,74,69,68,65,63,63
5,2005,9,11,61,60,58,58,59,60,58,64,71,75,77,79,78,79,80,78,77,75,71,67,65,64,62,61
5,2005,9,12,59,59,58,57,56,56,56,61,68,73,76,80,82,84,85,87,85,84,79,74,69,67,64,64
5,2005,9,13,63,63,62,62,61,59,59,65,71,77,81,85,86,88,89,88,87,84,79,76,74,72,71,71
5,2005,9,14,71,71,70,71,71,73,73,75,78,78,80,82,83,85,85,82,82,80,79,78,78,77,76,76
5,2005,9,15,76,76,76,77,77,77,77,78,79,82,85,85,85,86,87,85,84,82,79,77,78,76,77,77
5,2005,9,16,77,76,75,75,75,76,76,76,79,82,82,85,86,86,85,85,84,82,79,76,76,75,74,73
5,2005,9,17,73,72,72,72,72,72,72,73,75,82,84,87,88,88,90,82,82,82,80,77,76,77,75,72
5,2005,9,18,71,70,68,67,68,67,66,69,71,76,79,81,82,82,81,80,80,79,75,72,71,71,69,66
5,2005,9,19,65,64,65,64,64,64,64,66,71,78,81,85,85,85,85,83,82,82,78,74,73,71,69,68
5,2005,9,20,68,67,69,69,70,70,69,71,75,79,82,83,84,85,86,86,83,79,75,74,73,72,71,71
5,2005,9,21,71,69,69,68,67,65,65,67,70,73,76,78,79,80,82,81,82,80,75,68,68,64,63,63
5,2005,9,22,61,59,59,56,57,57,56,60,68,75,79,83,83,85,85,85,83,81,76,74,73,71,69,69
5,2005,9,23,69,69,68,68,67,68,69,71,76,80,83,88,90,91,92,89,87,84,82,80,78,76,76,76
5,2005,9,24,75,73,73,72,71,71,71,71,71,72,72,74,75,73,71,71,71,70,68,66,67,63,63,62
5,2005,9,25,61,60,59,60,59,60,60,63,70,74,76,78,79,79,79,79,76,74,72,69,67,66,65,64
5,2005,9,26,64,64,65,65,66,68,69,69,73,77,79,82,85,84,85,83,82,79,78,76,75,73,72,72
5,2005,9,27,72,72,71,71,69,68,66,66,68,69,73,73,75,78,78,77,77,74,70,67,63,60,59,57
5,2005,9,28,55,56,53,53,54,53,52,56,65,71,74,74,77,77,78,77,75,73,69,66,65,64,65,65
5,2005,9,29,64,62,62,63,64,65,65,67,71,75,79,77,73,68,65,66,70,72,68,65,64,61,59,58
5,2005,9,30,55,53,51,49,48,48,47,49,56,60,62,65,66,67,67,68,67,65,58,54,54,51,50,49
5,2005,10,1,47,46,46,46,46,45,45,49,60,67,69,72,72,73,73,73,71,67,62,60,57,55,54,54
5,2005,10,2,52,51,51,51,49,48,49,51,60,68,72,74,75,76,76,76,74,71,63,62,59,57,55,55
5,2005,10,3,52,53,53,53,53,53,56,58,63,68,73,73,75,76,75,73,73,72,71,69,69,67,66,64
5,2005,10,4,64,64,65,67,67,67,67,67,68,71,72,74,77,76,77,76,76,73,69,67,66,65,63,63
5,2005,10,5,62,62,58,60,57,57,59,62,67,70,72,74,76,77,79,76,74,73,69,67,67,65,65,66
5,2005,10,6,65,64,64,68,68,69,69,70,72,72,74,76,77,73,77,79,79,77,74,72,71,69,69,70
5,2005,10,7,69,70,71,71,71,72,72,73,74,75,77,79,79,80,79,76,76,76,75,74,76,76,75,74
5,2005,10,8,74,74,72,73,75,76,74,74,74,75,75,76,76,75,75,76,75,73,72,72,70,68,64,62
5,2005,10,9,60,60,58,58,58,56,56,56,56,57,58,59,62,62,62,62,62,62,61,61,61,61,62,62
5,2005,10,10,62,62,61,61,62,62,62,63,63,64,64,64,65,65,65,65,65,64,64,64,64,63,63,62
5,2005,10,11,62,62,62,62,62,62,62,62,62,62,64,65,64,64,64,65,65,65,64,64,64,64,64,64
5,2005,10,12,62,62,62,62,61,60,60,60,61,62,62,62,62,60,59,58,58,57,57,57,58,58,58,59
5,2005,10,13,60,60,61,62,64,64,64,64,65,65,66,67,67,66,67,67,67,66,65,65,64,64,63,63
5,2005,10,14,64,63,65,63,62,62,62,62,62,62,63,65,65,66,67,67,66,65,65,64,64,64,64,64
5,2005,10,15,64,64,64,63,62,62,61,61,63,66,69,72,74,76,77,76,75,73,70,67,65,63,62,61
5,2005,10,16,58,54,55,55,54,55,54,56,58,62,63,65,66,65,67,66,65,64,62,60,60,58,58,57
5,2005,10,17,56,55,52,52,51,51,50,51,55,58,61,63,64,65,65,66,65,64,59,55,53,51,52,49
5,2005,10,18,49,49,51,51,54,54,56,56,59,64,67,72,74,76,76,76,74,72,69,67,62,58,58,57
5,2005,10,19,57,53,53,53,49,48,46,47,55,63,67,69,73,74,76,76,73,69,65,62,60,60,60,61
5,2005,10,20,62,64,63,60,58,58,57,57,57,59,60,60,60,60,59,59,58,56,56,55,55,55,55,53
5,2005,10,21,53,53,53,53,53,53,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56
5,2005,10,22,56,56,56,58,59,59,59,60,60,61,62,63,64,65,65,65,64,63,62,60,58,56,55,53
5,2005,10,23,53,53,52,52,52,51,49,50,52,55,56,58,59,60,61,61,61,58,54,50,46,46,45,44
5,2005,10,24,45,44,45,45,46,46,46,49,51,55,57,58,58,57,55,54,53,54,55,55,56,56,56,56
5,2005,10,25,55,55,54,53,53,53,52,52,51,51,51,50,50,50,49,48,48,47,47,46,45,44,44,44
5,2005,10,26,42,42,42,43,43,43,43,44,46,49,51,53,54,56,56,56,55,53,51,52,51,49,48,47
5,2005,10,27,46,45,44,42,40,40,39,38,45,49,51,52,55,55,55,55,54,53,49,47,46,44,44,44
5,2005,10,28,43,42,44,42,41,40,39,40,43,46,48,51,53,53,53,53,51,48,45,44,42,40,38,38
5,2005,10,29,38,37,36,37,35,35,35,37,40,45,47,48,50,50,49,50,49,47,44,40,40,41,41,41
5,2005,10,30,42,42,42,42,42,42,41,41,46,51,56,59,62,63,65,65,64,60,57,50,51,49,47,46
5,2005,10,31,46,46,44,42,42,41,40,40,49,58,63,68,70,73,73,72,69,63,56,54,52,53,51,51
5,2005,11,1,51,49,49,48,49,49,49,48,55,59,64,68,70,70,71,69,67,64,62,58,59,57,56,56
5,2005,11,2,59,57,56,55,53,51,50,49,51,53,56,59,60,60,62,60,60,56,51,46,45,45,42,41
5,2005,11,3,41,40,39,38,38,37,37,41,46,55,60,63,65,67,67,66,64,60,58,58,56,55,56,58
5,2005,11,4,58,57,56,55,53,52,49,49,54,60,65,69,69,71,71,69,67,64,62,61,57,58,57,62
5,2005,11,5,62,60,60,58,56,55,54,54,57,60,63,66,69,72,71,72,70,63,58,58,55,54,56,55
5,2005,11,6,55,55,56,55,54,55,55,55,58,63,68,72,74,76,76,76,72,70,67,65,65,67,68,67
5,2005,11,7,65,62,62,61,58,52,51,49,56,60,63,64,65,64,64,63,62,59,54,49,49,48,45,45
5,2005,11,8,45,44,45,44,46,47,47,44,53,58,63,67,69,70,70,68,66,63,56,55,53,54,55,56
5,2005,11,9,57,56,57,58,58,57,57,58,59,62,63,67,68,69,70,70,70,67,66,66,66,69,71,73
5,2005,11,10,71,72,71,70,67,63,59,59,57,55,57,57,55,55,56,55,55,51,50,49,47,46,46,45
5,2005,11,11,44,42,41,40,39,38,38,38,42,47,50,50,51,51,51,52,51,49,46,46,42,38,36,36
5,2005,11,12,35,35,33,33,33,32,33,33,37,47,53,56,59,60,61,60,58,53,50,47,46,44,42,42
5,2005,11,13,43,46,46,46,47,46,47,47,50,55,61,64,65,68,67,67,65,62,59,58,58,58,58,58
5,2005,11,14,57,59,59,60,61,61,61,59,60,64,66,70,71,70,70,68,65,61,58,58,55,55,56,58
5,2005,11,15,56,56,58,58,58,58,58,57,60,65,68,70,71,71,70,71,69,68,66,65,65,65,66,66
5,2005,11,16,65,65,65,67,67,67,67,65,67,71,73,75,77,76,76,74,72,72,71,66,53,51,47,47
5,2005,11,17,47,47,47,46,43,41,40,38,39,41,43,44,45,46,44,44,42,40,38,38,37,36,35,33
5,2005,11,18,33,33,31,31,30,29,29,28,31,34,37,38,40,42,42,41,40,38,37,33,31,31,29,30
5,2005,11,19,29,28,29,27,27,25,26,25,30,38,44,46,48,50,51,51,49,44,43,42,38,36,38,37
5,2005,11,20,40,40,39,39,36,34,38,36,38,46,52,55,57,59,60,60,59,55,49,46,44,43,42,41
5,2005,11,21,45,45,46,45,47,48,47,49,48,50,53,53,53,53,53,52,51,52,52,52,52,53,52,51
5,2005,11,22,52,51,49,49,49,48,47,46,46,45,44,44,44,46,47,48,49,48,47,46,44,42,40,41
5,2005,11,23,39,38,36,35,33,33,33,32,33,36,37,37,38,38,40,40,39,36,34,32,32,35,37,37
5,2005,11,24,36,36,38,40,41,42,44,44,46,48,49,50,53,56,56,56,55,51,47,42,37,34,32,30
5,2005,11,25,28,27,27,26,26,25,24,24,26,29,29,31,33,35,37,36,35,32,31,28,28,27,26,25
5,2005,11,26,24,23,23,23,23,24,24,24,26,32,38,41,44,46,47,48,47,40,39,39,35,33,33,32
5,2005,11,27,32,32,32,32,32,31,31,31,33,44,51,54,56,56,56,54,52,51,50,50,51,51,52,52
5,2005,11,28,53,53,53,52,52,53,54,54,56,59,63,65,68,69,67,67,65,62,62,61,60,59,60,58
5,2005,11,29,59,60,60,59,61,61,61,61,65,67,71,72,71,71,71,70,69,68,67,66,66,64,65,65
5,2005,11,30,65,64,63,61,59,58,56,53,53,55,56,58,59,59,58,57,56,52,49,48,46,44,43,41
5,2005,12,1,39,38,37,37,35,35,34,35,36,38,42,44,46,46,46,46,45,44,40,40,41,41,42,42
5,2005,12,2,41,39,39,38,37,37,36,37,38,41,43,43,44,44,42,41,40,37,37,35,33,32,31,31
5,2005,12,3,30,29,29,29,29,29,28,28,29,31,32,35,37,37,37,37,37,35,35,34,35,34,33,34
5,2005,12,4,35,34,35,37,37,40,43,45,47,48,49,51,52,54,54,51,49,47,43,42,41,40,40,40
5,2005,12,5,39,38,38,38,38,38,38,38,37,37,37,38,37,37,37,34,35,33,32,32,32,33,33,33
5,2005,12,6,32,33,32,31,31,31,29,29,29,31,33,34,35,36,36,36,35,33,31,31,29,26,27,27
5,2005,12,7,27,24,24,25,27,26,23,21,28,31,33,35,36,36,35,35,35,33,31,30,30,29,28,28
5,2005,12,8,27,26,26,26,26,24,24,23,23,25,27,28,29,31,31,31,29,28,27,26,27,27,26,27
5,2005,12,9,28,29,30,33,33,33,32,29,31,32,33,36,38,39,40,40,38,37,35,35,33,33,31,31
5,2005,12,10,30,29,28,28,24,23,24,25,26,28,31,34,37,37,39,40,39,36,35,34,32,33,32,31
5,2005,12,11,31,31,33,36,36,34,33,28,29,36,39,44,45,46,46,46,45,41,36,35,35,35,36,38
5,2005,12,12,38,37,36,34,35,33,32,33,33,36,38,39,40,42,42,42,40,38,37,36,34,34,33,32
5,2005,12,13,31,30,29,27,26,25,24,23,22,23,25,26,28,29,30,30,29,27,25,24,23,22,21,20
5,2005,12,14,20,19,21,21,20,21,20,20,22,25,25,27,28,28,28,28,26,26,24,24,24,22,22,23
5,2005,12,15,25,26,26,26,24,23,27,29,31,33,35,36,38,39,39,40,40,41,43,45,47,49,52,53
5,2005,12,16,54,55,55,57,56,52,44,41,41,42,44,45,47,47,47,47,46,43,40,37,35,35,35,34
5,2005,12,17,35,35,35,33,32,32,31,31,31,35,38,42,45,45,46,45,44,42,40,36,35,34,33,31
5,2005,12,18,32,33,33,33,35,35,35,35,35,36,37,38,40,40,42,43,42,38,34,32,32,30,29,30
5,2005,12,19,30,29,29,29,30,30,31,33,33,35,38,40,41,42,43,41,39,36,33,31,30,29,28,27
5,2005,12,20,26,25,24,22,22,20,20,22,23,26,29,32,34,35,37,37,37,33,31,31,31,30,29,29
5,2005,12,21,28,28,27,27,25,24,23,21,23,28,31,33,33,35,35,36,35,33,31,29,27,26,25,25
5,2005,12,22,27,24,25,26,26,24,22,22,21,29,34,37,38,40,40,40,39,37,34,32,32,31,29,30
5,2005,12,23,29,31,31,30,29,31,31,29,30,35,40,44,48,51,53,53,50,46,38,39,38,42,40,40
5,2005,12,24,41,39,40,41,39,38,37,37,34,39,44,48,53,56,57,55,50,44,40,36,34,34,35,35
5,2005,12,25,35,35,34,34,33,33,33,35,38,41,46,49,49,45,47,52,53,54,56,57,58,56,55,55
5,2005,12,26,53,51,49,47,47,46,45,44,43,44,44,46,49,48,47,46,44,44,44,44,44,44,44,44
5,2005,12,27,42,42,41,40,40,40,40,40,40,41,43,44,45,46,46,46,45,42,40,38,35,34,33,32
5,2005,12,28,32,31,31,31,31,32,34,36,38,41,45,49,53,55,54,55,53,51,50,49,51,51,50,51
5,2005,12,29,51,50,47,47,44,46,48,47,47,47,50,51,51,51,51,49,49,47,47,47,47,46,45,45
5,2005,12,30,45,45,43,44,43,44,44,45,45,46,46,47,48,49,48,47,47,46,44,40,37,36,36,35
